start,end,length_steps,duration_minutes 
2025-01-12 14:20:00+00:00,2025-01-12 14:30:00+00:00,2,20.0
2025-01-12 14:50:00+00:00,2025-01-12 21:30:00+00:00,41,410.0
2025-01-12 21:50:00+00:00,2025-01-13 08:00:00+00:00,62,620.0
2025-01-13 12:40:00+00:00,2025-01-13 12:40:00+00:00,1,10.0
2025-01-13 13:00:00+00:00,2025-01-13 13:10:00+00:00,2,20.0
2025-01-13 13:30:00+00:00,2025-01-13 13:40:00+00:00,2,20.0
2025-01-13 14:00:00+00:00,2025-01-13 14:50:00+00:00,6,60.0
2025-01-13 15:20:00+00:00,2025-01-14 08:40:00+00:00,105,1050.0
2025-01-14 11:10:00+00:00,2025-01-14 11:10:00+00:00,1,10.0
2025-01-14 12:40:00+00:00,2025-01-14 12:40:00+00:00,1,10.0
2025-01-14 13:10:00+00:00,2025-01-14 13:20:00+00:00,2,20.0
2025-01-14 13:40:00+00:00,2025-01-14 14:10:00+00:00,4,40.0
2025-01-14 14:30:00+00:00,2025-01-15 08:20:00+00:00,108,1080.0
2025-01-15 08:40:00+00:00,2025-01-15 08:40:00+00:00,1,10.0
2025-01-15 09:50:00+00:00,2025-01-15 09:50:00+00:00,1,10.0
2025-01-15 10:40:00+00:00,2025-01-15 10:40:00+00:00,1,10.0
2025-01-15 11:00:00+00:00,2025-01-15 11:00:00+00:00,1,10.0
2025-01-15 11:50:00+00:00,2025-01-15 11:50:00+00:00,1,10.0
2025-01-15 13:10:00+00:00,2025-01-15 13:10:00+00:00,1,10.0
2025-01-15 13:30:00+00:00,2025-01-15 13:30:00+00:00,1,10.0
2025-01-15 13:50:00+00:00,2025-01-15 13:50:00+00:00,1,10.0
2025-01-15 14:10:00+00:00,2025-01-15 14:10:00+00:00,1,10.0
2025-01-15 14:30:00+00:00,2025-01-16 09:50:00+00:00,117,1170.0
2025-01-16 13:00:00+00:00,2025-01-16 13:10:00+00:00,2,20.0
2025-01-16 13:30:00+00:00,2025-01-16 13:50:00+00:00,3,30.0
2025-01-16 14:10:00+00:00,2025-01-17 09:30:00+00:00,117,1170.0
2025-01-17 09:50:00+00:00,2025-01-17 10:00:00+00:00,2,20.0
2025-01-17 10:20:00+00:00,2025-01-17 10:30:00+00:00,2,20.0
2025-01-17 10:50:00+00:00,2025-01-17 10:50:00+00:00,1,10.0
2025-01-17 11:10:00+00:00,2025-01-17 11:10:00+00:00,1,10.0
2025-01-17 11:30:00+00:00,2025-01-17 11:40:00+00:00,2,20.0
2025-01-17 12:00:00+00:00,2025-01-17 12:00:00+00:00,1,10.0
2025-01-17 12:20:00+00:00,2025-01-17 12:30:00+00:00,2,20.0
2025-01-17 12:50:00+00:00,2025-01-17 13:00:00+00:00,2,20.0
2025-01-17 13:20:00+00:00,2025-01-18 08:50:00+00:00,118,1180.0
2025-01-18 09:10:00+00:00,2025-01-18 09:20:00+00:00,2,20.0
2025-01-18 09:40:00+00:00,2025-01-18 09:40:00+00:00,1,10.0
2025-01-18 10:10:00+00:00,2025-01-18 10:10:00+00:00,1,10.0
2025-01-18 12:10:00+00:00,2025-01-18 12:10:00+00:00,1,10.0
2025-01-18 13:20:00+00:00,2025-01-18 13:20:00+00:00,1,10.0
2025-01-18 13:40:00+00:00,2025-01-18 13:50:00+00:00,2,20.0
2025-01-18 14:10:00+00:00,2025-01-18 14:40:00+00:00,4,40.0
2025-01-18 15:00:00+00:00,2025-01-19 07:50:00+00:00,102,1020.0
2025-01-19 12:50:00+00:00,2025-01-19 13:00:00+00:00,2,20.0
2025-01-19 13:20:00+00:00,2025-01-19 13:30:00+00:00,2,20.0
2025-01-19 13:50:00+00:00,2025-01-19 14:10:00+00:00,3,30.0
2025-01-19 14:30:00+00:00,2025-01-19 17:40:00+00:00,20,200.0
2025-01-19 18:00:00+00:00,2025-01-20 00:50:00+00:00,42,420.0
2025-01-20 01:10:00+00:00,2025-01-20 10:20:00+00:00,56,560.0
2025-01-20 10:40:00+00:00,2025-01-20 11:00:00+00:00,3,30.0
2025-01-20 11:20:00+00:00,2025-01-20 11:40:00+00:00,3,30.0
2025-01-20 12:00:00+00:00,2025-01-20 12:20:00+00:00,3,30.0
2025-01-20 12:40:00+00:00,2025-01-20 12:50:00+00:00,2,20.0
2025-01-20 13:10:00+00:00,2025-01-20 13:30:00+00:00,3,30.0
2025-01-20 13:50:00+00:00,2025-01-21 09:10:00+00:00,117,1170.0
2025-01-21 09:30:00+00:00,2025-01-21 09:50:00+00:00,3,30.0
2025-01-21 10:10:00+00:00,2025-01-21 10:10:00+00:00,1,10.0
2025-01-21 10:30:00+00:00,2025-01-21 10:30:00+00:00,1,10.0
2025-01-21 10:50:00+00:00,2025-01-21 10:50:00+00:00,1,10.0
2025-01-21 11:10:00+00:00,2025-01-21 11:10:00+00:00,1,10.0
2025-01-21 11:40:00+00:00,2025-01-21 11:40:00+00:00,1,10.0
2025-01-21 12:00:00+00:00,2025-01-21 12:00:00+00:00,1,10.0
2025-01-21 12:20:00+00:00,2025-01-21 12:20:00+00:00,1,10.0
2025-01-21 12:50:00+00:00,2025-01-21 12:50:00+00:00,1,10.0
2025-01-21 13:10:00+00:00,2025-01-21 13:10:00+00:00,1,10.0
2025-01-21 13:30:00+00:00,2025-01-21 13:30:00+00:00,1,10.0
2025-01-21 13:50:00+00:00,2025-01-21 14:00:00+00:00,2,20.0
2025-01-21 14:20:00+00:00,2025-01-21 17:40:00+00:00,21,210.0
2025-01-21 18:00:00+00:00,2025-01-22 08:00:00+00:00,85,850.0
2025-01-22 08:20:00+00:00,2025-01-22 08:20:00+00:00,1,10.0
2025-01-22 12:50:00+00:00,2025-01-22 12:50:00+00:00,1,10.0
2025-01-22 13:50:00+00:00,2025-01-22 14:00:00+00:00,2,20.0
2025-01-22 14:20:00+00:00,2025-01-22 14:20:00+00:00,1,10.0
2025-01-22 14:40:00+00:00,2025-01-23 08:40:00+00:00,109,1090.0
2025-01-23 12:50:00+00:00,2025-01-23 12:50:00+00:00,1,10.0
2025-01-23 13:40:00+00:00,2025-01-23 13:50:00+00:00,2,20.0
2025-01-23 14:10:00+00:00,2025-01-23 14:20:00+00:00,2,20.0
2025-01-23 14:40:00+00:00,2025-01-23 22:50:00+00:00,50,500.0
2025-01-23 23:10:00+00:00,2025-01-24 08:50:00+00:00,59,590.0
2025-01-24 09:10:00+00:00,2025-01-24 09:10:00+00:00,1,10.0
2025-01-24 09:30:00+00:00,2025-01-24 09:30:00+00:00,1,10.0
2025-01-24 09:50:00+00:00,2025-01-24 09:50:00+00:00,1,10.0
2025-01-24 10:10:00+00:00,2025-01-24 10:10:00+00:00,1,10.0
2025-01-24 10:50:00+00:00,2025-01-24 10:50:00+00:00,1,10.0
2025-01-24 11:10:00+00:00,2025-01-24 11:10:00+00:00,1,10.0
2025-01-24 11:30:00+00:00,2025-01-24 11:30:00+00:00,1,10.0
2025-01-24 12:30:00+00:00,2025-01-24 12:30:00+00:00,1,10.0
2025-01-24 12:50:00+00:00,2025-01-24 12:50:00+00:00,1,10.0
2025-01-24 13:10:00+00:00,2025-01-24 13:10:00+00:00,1,10.0
2025-01-24 13:30:00+00:00,2025-01-25 09:00:00+00:00,118,1180.0
2025-01-25 09:30:00+00:00,2025-01-25 09:30:00+00:00,1,10.0
2025-01-25 10:00:00+00:00,2025-01-25 10:10:00+00:00,2,20.0
2025-01-25 10:30:00+00:00,2025-01-25 10:40:00+00:00,2,20.0
2025-01-25 11:00:00+00:00,2025-01-25 11:00:00+00:00,1,10.0
2025-01-25 11:20:00+00:00,2025-01-25 11:20:00+00:00,1,10.0
2025-01-25 12:00:00+00:00,2025-01-25 12:20:00+00:00,3,30.0
2025-01-25 12:40:00+00:00,2025-01-25 12:50:00+00:00,2,20.0
2025-01-25 13:10:00+00:00,2025-01-25 13:20:00+00:00,2,20.0
2025-01-25 13:40:00+00:00,2025-01-26 08:40:00+00:00,115,1150.0
2025-01-26 09:10:00+00:00,2025-01-26 09:20:00+00:00,2,20.0
2025-01-26 09:40:00+00:00,2025-01-26 09:50:00+00:00,2,20.0
2025-01-26 10:30:00+00:00,2025-01-26 10:40:00+00:00,2,20.0
2025-01-26 13:20:00+00:00,2025-01-26 13:20:00+00:00,1,10.0
2025-01-26 13:40:00+00:00,2025-01-26 13:40:00+00:00,1,10.0
2025-01-26 14:00:00+00:00,2025-01-26 14:10:00+00:00,2,20.0
2025-01-26 14:30:00+00:00,2025-01-26 14:40:00+00:00,2,20.0
2025-01-26 15:00:00+00:00,2025-01-26 15:10:00+00:00,2,20.0
2025-01-26 15:30:00+00:00,2025-01-27 09:50:00+00:00,111,1110.0
2025-01-27 10:10:00+00:00,2025-01-27 10:10:00+00:00,1,10.0
2025-01-27 10:40:00+00:00,2025-01-27 10:40:00+00:00,1,10.0
2025-01-27 11:00:00+00:00,2025-01-27 11:10:00+00:00,2,20.0
2025-01-27 11:30:00+00:00,2025-01-27 11:30:00+00:00,1,10.0
2025-01-27 12:10:00+00:00,2025-01-27 12:20:00+00:00,2,20.0
2025-01-27 13:00:00+00:00,2025-01-27 13:10:00+00:00,2,20.0
2025-01-27 13:30:00+00:00,2025-01-27 13:30:00+00:00,1,10.0
2025-01-27 13:50:00+00:00,2025-01-27 14:20:00+00:00,4,40.0
2025-01-27 14:40:00+00:00,2025-01-28 08:10:00+00:00,106,1060.0
2025-01-28 10:20:00+00:00,2025-01-28 10:20:00+00:00,1,10.0
2025-01-28 12:00:00+00:00,2025-01-28 12:00:00+00:00,1,10.0
2025-01-28 12:30:00+00:00,2025-01-28 12:40:00+00:00,2,20.0
2025-01-28 13:10:00+00:00,2025-01-28 13:10:00+00:00,1,10.0
2025-01-28 13:30:00+00:00,2025-01-28 13:30:00+00:00,1,10.0
2025-01-28 13:50:00+00:00,2025-01-28 13:50:00+00:00,1,10.0
2025-01-28 14:10:00+00:00,2025-01-28 14:10:00+00:00,1,10.0
2025-01-28 14:30:00+00:00,2025-01-28 14:40:00+00:00,2,20.0
2025-01-28 15:00:00+00:00,2025-01-29 08:00:00+00:00,103,1030.0
2025-01-29 09:40:00+00:00,2025-01-29 09:50:00+00:00,2,20.0
2025-01-29 10:20:00+00:00,2025-01-29 10:20:00+00:00,1,10.0
2025-01-29 10:50:00+00:00,2025-01-29 10:50:00+00:00,1,10.0
2025-01-29 12:00:00+00:00,2025-01-29 12:20:00+00:00,3,30.0
2025-01-29 12:50:00+00:00,2025-01-29 12:50:00+00:00,1,10.0
2025-01-29 13:10:00+00:00,2025-01-29 13:10:00+00:00,1,10.0
2025-01-29 13:30:00+00:00,2025-01-29 13:40:00+00:00,2,20.0
2025-01-29 14:00:00+00:00,2025-01-29 14:20:00+00:00,3,30.0
2025-01-29 14:40:00+00:00,2025-01-29 15:10:00+00:00,4,40.0
2025-01-29 15:30:00+00:00,2025-01-30 08:20:00+00:00,102,1020.0
2025-01-30 08:40:00+00:00,2025-01-30 08:40:00+00:00,1,10.0
2025-01-30 09:10:00+00:00,2025-01-30 09:20:00+00:00,2,20.0
2025-01-30 09:40:00+00:00,2025-01-30 09:40:00+00:00,1,10.0
2025-01-30 10:00:00+00:00,2025-01-30 10:00:00+00:00,1,10.0
2025-01-30 10:30:00+00:00,2025-01-30 10:30:00+00:00,1,10.0
2025-01-30 10:50:00+00:00,2025-01-30 10:50:00+00:00,1,10.0
2025-01-30 12:50:00+00:00,2025-01-30 13:00:00+00:00,2,20.0
2025-01-30 13:20:00+00:00,2025-01-30 13:30:00+00:00,2,20.0
2025-01-30 13:50:00+00:00,2025-01-30 13:50:00+00:00,1,10.0
2025-01-30 14:10:00+00:00,2025-01-30 14:20:00+00:00,2,20.0
2025-01-30 14:40:00+00:00,2025-01-30 14:50:00+00:00,2,20.0
2025-01-30 15:10:00+00:00,2025-01-31 08:00:00+00:00,102,1020.0
2025-01-31 08:20:00+00:00,2025-01-31 08:30:00+00:00,2,20.0
2025-01-31 08:50:00+00:00,2025-01-31 08:50:00+00:00,1,10.0
2025-01-31 13:50:00+00:00,2025-01-31 13:50:00+00:00,1,10.0
2025-01-31 14:10:00+00:00,2025-01-31 14:20:00+00:00,2,20.0
2025-01-31 14:40:00+00:00,2025-01-31 14:50:00+00:00,2,20.0
2025-01-31 15:10:00+00:00,2025-01-31 15:10:00+00:00,1,10.0
2025-01-31 15:40:00+00:00,2025-02-01 07:20:00+00:00,95,950.0
2025-02-01 07:40:00+00:00,2025-02-01 07:40:00+00:00,1,10.0
2025-02-01 13:00:00+00:00,2025-02-01 13:10:00+00:00,2,20.0
2025-02-01 13:30:00+00:00,2025-02-01 13:50:00+00:00,3,30.0
2025-02-01 14:10:00+00:00,2025-02-01 14:30:00+00:00,3,30.0
2025-02-01 14:50:00+00:00,2025-02-02 07:20:00+00:00,100,1000.0
2025-02-02 07:40:00+00:00,2025-02-02 07:40:00+00:00,1,10.0
2025-02-02 12:50:00+00:00,2025-02-02 12:50:00+00:00,1,10.0
2025-02-02 13:20:00+00:00,2025-02-02 13:30:00+00:00,2,20.0
2025-02-02 13:50:00+00:00,2025-02-02 14:10:00+00:00,3,30.0
2025-02-02 14:30:00+00:00,2025-02-02 15:20:00+00:00,6,60.0
2025-02-02 15:40:00+00:00,2025-02-03 07:30:00+00:00,96,960.0
2025-02-03 11:20:00+00:00,2025-02-03 11:20:00+00:00,1,10.0
2025-02-03 11:40:00+00:00,2025-02-03 11:50:00+00:00,2,20.0
2025-02-03 12:20:00+00:00,2025-02-03 12:20:00+00:00,1,10.0
2025-02-03 12:40:00+00:00,2025-02-03 12:40:00+00:00,1,10.0
2025-02-03 13:00:00+00:00,2025-02-03 13:10:00+00:00,2,20.0
2025-02-03 13:30:00+00:00,2025-02-03 13:30:00+00:00,1,10.0
2025-02-03 13:50:00+00:00,2025-02-03 14:00:00+00:00,2,20.0
2025-02-03 14:20:00+00:00,2025-02-04 09:10:00+00:00,114,1140.0
2025-02-04 09:30:00+00:00,2025-02-04 09:40:00+00:00,2,20.0
2025-02-04 10:00:00+00:00,2025-02-04 10:00:00+00:00,1,10.0
2025-02-04 10:20:00+00:00,2025-02-04 10:30:00+00:00,2,20.0
2025-02-04 10:50:00+00:00,2025-02-04 10:50:00+00:00,1,10.0
2025-02-04 11:10:00+00:00,2025-02-04 11:10:00+00:00,1,10.0
2025-02-04 11:30:00+00:00,2025-02-04 11:40:00+00:00,2,20.0
2025-02-04 12:00:00+00:00,2025-02-04 12:10:00+00:00,2,20.0
2025-02-04 12:30:00+00:00,2025-02-04 12:30:00+00:00,1,10.0
2025-02-04 13:00:00+00:00,2025-02-04 13:00:00+00:00,1,10.0
2025-02-04 13:20:00+00:00,2025-02-04 13:20:00+00:00,1,10.0
2025-02-04 13:40:00+00:00,2025-02-04 13:40:00+00:00,1,10.0
2025-02-04 14:00:00+00:00,2025-02-04 14:00:00+00:00,1,10.0
2025-02-04 14:20:00+00:00,2025-02-04 14:30:00+00:00,2,20.0
2025-02-04 14:50:00+00:00,2025-02-05 08:20:00+00:00,106,1060.0
2025-02-05 08:40:00+00:00,2025-02-05 08:50:00+00:00,2,20.0
2025-02-05 09:10:00+00:00,2025-02-05 09:20:00+00:00,2,20.0
2025-02-05 09:40:00+00:00,2025-02-05 09:40:00+00:00,1,10.0
2025-02-05 10:00:00+00:00,2025-02-05 10:10:00+00:00,2,20.0
2025-02-05 10:50:00+00:00,2025-02-05 10:50:00+00:00,1,10.0
2025-02-05 11:40:00+00:00,2025-02-05 11:40:00+00:00,1,10.0
2025-02-05 12:20:00+00:00,2025-02-05 12:20:00+00:00,1,10.0
2025-02-05 12:40:00+00:00,2025-02-05 12:40:00+00:00,1,10.0
2025-02-05 13:30:00+00:00,2025-02-05 13:30:00+00:00,1,10.0
2025-02-05 14:30:00+00:00,2025-02-05 14:30:00+00:00,1,10.0
2025-02-05 15:00:00+00:00,2025-02-05 15:00:00+00:00,1,10.0
2025-02-05 15:20:00+00:00,2025-02-05 23:40:00+00:00,51,510.0
2025-02-06 00:00:00+00:00,2025-02-06 08:30:00+00:00,52,520.0
2025-02-06 08:50:00+00:00,2025-02-06 09:00:00+00:00,2,20.0
2025-02-06 09:30:00+00:00,2025-02-06 09:30:00+00:00,1,10.0
2025-02-06 11:10:00+00:00,2025-02-06 11:10:00+00:00,1,10.0
2025-02-06 13:10:00+00:00,2025-02-06 13:10:00+00:00,1,10.0
2025-02-06 13:30:00+00:00,2025-02-06 13:30:00+00:00,1,10.0
2025-02-06 13:50:00+00:00,2025-02-06 13:50:00+00:00,1,10.0
2025-02-06 14:10:00+00:00,2025-02-06 14:20:00+00:00,2,20.0
2025-02-06 14:40:00+00:00,2025-02-06 15:00:00+00:00,3,30.0
2025-02-06 15:20:00+00:00,2025-02-07 08:30:00+00:00,104,1040.0
2025-02-07 08:50:00+00:00,2025-02-07 09:00:00+00:00,2,20.0
2025-02-07 09:20:00+00:00,2025-02-07 09:40:00+00:00,3,30.0
2025-02-07 10:00:00+00:00,2025-02-07 10:20:00+00:00,3,30.0
2025-02-07 10:40:00+00:00,2025-02-07 10:50:00+00:00,2,20.0
2025-02-07 11:10:00+00:00,2025-02-07 11:30:00+00:00,3,30.0
2025-02-07 11:50:00+00:00,2025-02-07 11:50:00+00:00,1,10.0
2025-02-07 12:10:00+00:00,2025-02-07 12:20:00+00:00,2,20.0
2025-02-07 12:40:00+00:00,2025-02-07 12:40:00+00:00,1,10.0
2025-02-07 13:10:00+00:00,2025-02-07 13:20:00+00:00,2,20.0
2025-02-07 13:40:00+00:00,2025-02-07 13:50:00+00:00,2,20.0
2025-02-07 14:10:00+00:00,2025-02-07 14:20:00+00:00,2,20.0
2025-02-07 14:40:00+00:00,2025-02-07 15:00:00+00:00,3,30.0
2025-02-07 15:20:00+00:00,2025-02-08 07:20:00+00:00,97,970.0
2025-02-08 13:40:00+00:00,2025-02-08 13:50:00+00:00,2,20.0
2025-02-08 14:10:00+00:00,2025-02-08 14:20:00+00:00,2,20.0
2025-02-08 14:40:00+00:00,2025-02-08 15:00:00+00:00,3,30.0
2025-02-08 15:20:00+00:00,2025-02-09 07:50:00+00:00,100,1000.0
2025-02-09 13:00:00+00:00,2025-02-09 13:00:00+00:00,1,10.0
2025-02-09 14:00:00+00:00,2025-02-09 14:00:00+00:00,1,10.0
2025-02-09 14:20:00+00:00,2025-02-09 14:20:00+00:00,1,10.0
2025-02-09 15:00:00+00:00,2025-02-09 15:00:00+00:00,1,10.0
2025-02-09 15:20:00+00:00,2025-02-10 08:10:00+00:00,102,1020.0
2025-02-10 08:30:00+00:00,2025-02-10 08:30:00+00:00,1,10.0
2025-02-10 08:50:00+00:00,2025-02-10 08:50:00+00:00,1,10.0
2025-02-10 14:00:00+00:00,2025-02-10 14:00:00+00:00,1,10.0
2025-02-10 14:20:00+00:00,2025-02-10 14:20:00+00:00,1,10.0
2025-02-10 14:50:00+00:00,2025-02-10 15:10:00+00:00,3,30.0
2025-02-10 15:30:00+00:00,2025-02-10 16:00:00+00:00,4,40.0
2025-02-10 16:20:00+00:00,2025-02-11 08:30:00+00:00,98,980.0
2025-02-11 09:00:00+00:00,2025-02-11 09:00:00+00:00,1,10.0
2025-02-11 09:20:00+00:00,2025-02-11 09:20:00+00:00,1,10.0
2025-02-11 13:00:00+00:00,2025-02-11 13:00:00+00:00,1,10.0
2025-02-11 13:30:00+00:00,2025-02-11 13:30:00+00:00,1,10.0
2025-02-11 14:00:00+00:00,2025-02-11 14:10:00+00:00,2,20.0
2025-02-11 14:40:00+00:00,2025-02-11 14:40:00+00:00,1,10.0
2025-02-11 15:00:00+00:00,2025-02-12 09:00:00+00:00,109,1090.0
2025-02-12 09:20:00+00:00,2025-02-12 09:30:00+00:00,2,20.0
2025-02-12 09:50:00+00:00,2025-02-12 09:50:00+00:00,1,10.0
2025-02-12 10:10:00+00:00,2025-02-12 10:20:00+00:00,2,20.0
2025-02-12 10:40:00+00:00,2025-02-12 10:40:00+00:00,1,10.0
2025-02-12 11:00:00+00:00,2025-02-12 11:00:00+00:00,1,10.0
2025-02-12 11:30:00+00:00,2025-02-12 11:30:00+00:00,1,10.0
2025-02-12 12:10:00+00:00,2025-02-12 12:20:00+00:00,2,20.0
2025-02-12 12:40:00+00:00,2025-02-12 12:40:00+00:00,1,10.0
2025-02-12 13:00:00+00:00,2025-02-12 13:00:00+00:00,1,10.0
2025-02-12 14:00:00+00:00,2025-02-12 14:00:00+00:00,1,10.0
2025-02-12 14:20:00+00:00,2025-02-12 14:30:00+00:00,2,20.0
2025-02-12 14:50:00+00:00,2025-02-12 14:50:00+00:00,1,10.0
2025-02-12 15:10:00+00:00,2025-02-13 08:50:00+00:00,107,1070.0
2025-02-13 09:10:00+00:00,2025-02-13 09:20:00+00:00,2,20.0
2025-02-13 13:20:00+00:00,2025-02-13 13:20:00+00:00,1,10.0
2025-02-13 13:40:00+00:00,2025-02-13 14:10:00+00:00,4,40.0
2025-02-13 14:30:00+00:00,2025-02-14 08:50:00+00:00,111,1110.0
2025-02-14 09:10:00+00:00,2025-02-14 09:10:00+00:00,1,10.0
2025-02-14 09:30:00+00:00,2025-02-14 09:30:00+00:00,1,10.0
2025-02-14 10:00:00+00:00,2025-02-14 10:00:00+00:00,1,10.0
2025-02-14 10:20:00+00:00,2025-02-14 10:30:00+00:00,2,20.0
2025-02-14 11:10:00+00:00,2025-02-14 11:10:00+00:00,1,10.0
2025-02-14 11:40:00+00:00,2025-02-14 11:40:00+00:00,1,10.0
2025-02-14 12:10:00+00:00,2025-02-14 12:10:00+00:00,1,10.0
2025-02-14 12:30:00+00:00,2025-02-14 12:30:00+00:00,1,10.0
2025-02-14 13:00:00+00:00,2025-02-14 13:00:00+00:00,1,10.0
2025-02-14 13:50:00+00:00,2025-02-14 13:50:00+00:00,1,10.0
2025-02-14 14:10:00+00:00,2025-02-14 14:20:00+00:00,2,20.0
2025-02-14 14:40:00+00:00,2025-02-14 21:00:00+00:00,39,390.0
2025-02-14 21:20:00+00:00,2025-02-15 08:30:00+00:00,68,680.0
2025-02-15 08:50:00+00:00,2025-02-15 09:00:00+00:00,2,20.0
2025-02-15 09:20:00+00:00,2025-02-15 09:20:00+00:00,1,10.0
2025-02-15 09:50:00+00:00,2025-02-15 09:50:00+00:00,1,10.0
2025-02-15 10:10:00+00:00,2025-02-15 10:10:00+00:00,1,10.0
2025-02-15 10:50:00+00:00,2025-02-15 10:50:00+00:00,1,10.0
2025-02-15 11:20:00+00:00,2025-02-15 11:20:00+00:00,1,10.0
2025-02-15 12:30:00+00:00,2025-02-15 12:30:00+00:00,1,10.0
2025-02-15 12:50:00+00:00,2025-02-15 12:50:00+00:00,1,10.0
2025-02-15 13:10:00+00:00,2025-02-15 13:10:00+00:00,1,10.0
2025-02-15 13:30:00+00:00,2025-02-15 13:30:00+00:00,1,10.0
2025-02-15 14:00:00+00:00,2025-02-15 14:00:00+00:00,1,10.0
2025-02-15 14:20:00+00:00,2025-02-15 14:20:00+00:00,1,10.0
2025-02-15 15:00:00+00:00,2025-02-16 07:30:00+00:00,100,1000.0
2025-02-16 07:50:00+00:00,2025-02-16 08:00:00+00:00,2,20.0
2025-02-16 08:30:00+00:00,2025-02-16 08:30:00+00:00,1,10.0
2025-02-16 14:00:00+00:00,2025-02-16 14:00:00+00:00,1,10.0
2025-02-16 14:40:00+00:00,2025-02-16 15:00:00+00:00,3,30.0
2025-02-16 15:20:00+00:00,2025-02-16 15:50:00+00:00,4,40.0
2025-02-16 16:10:00+00:00,2025-02-17 07:00:00+00:00,90,900.0
2025-02-17 12:50:00+00:00,2025-02-17 12:50:00+00:00,1,10.0
2025-02-17 13:10:00+00:00,2025-02-17 13:10:00+00:00,1,10.0
2025-02-17 13:30:00+00:00,2025-02-17 13:40:00+00:00,2,20.0
2025-02-17 14:00:00+00:00,2025-02-17 14:20:00+00:00,3,30.0
2025-02-17 14:40:00+00:00,2025-02-17 14:50:00+00:00,2,20.0
2025-02-17 15:10:00+00:00,2025-02-17 15:30:00+00:00,3,30.0
2025-02-17 16:00:00+00:00,2025-02-18 07:00:00+00:00,91,910.0
2025-02-18 13:00:00+00:00,2025-02-18 13:00:00+00:00,1,10.0
2025-02-18 13:20:00+00:00,2025-02-18 13:20:00+00:00,1,10.0
2025-02-18 13:50:00+00:00,2025-02-18 14:00:00+00:00,2,20.0
2025-02-18 14:20:00+00:00,2025-02-18 14:20:00+00:00,1,10.0
2025-02-18 14:40:00+00:00,2025-02-18 14:50:00+00:00,2,20.0
2025-02-18 15:10:00+00:00,2025-02-18 15:10:00+00:00,1,10.0
2025-02-18 15:30:00+00:00,2025-02-18 15:30:00+00:00,1,10.0
2025-02-18 15:50:00+00:00,2025-02-18 22:20:00+00:00,40,400.0
2025-02-18 22:40:00+00:00,2025-02-19 07:00:00+00:00,51,510.0
2025-02-19 13:00:00+00:00,2025-02-19 13:00:00+00:00,1,10.0
2025-02-19 13:30:00+00:00,2025-02-19 13:30:00+00:00,1,10.0
2025-02-19 13:50:00+00:00,2025-02-19 13:50:00+00:00,1,10.0
2025-02-19 14:20:00+00:00,2025-02-19 14:20:00+00:00,1,10.0
2025-02-19 14:40:00+00:00,2025-02-19 14:40:00+00:00,1,10.0
2025-02-19 15:00:00+00:00,2025-02-19 15:10:00+00:00,2,20.0
2025-02-19 15:30:00+00:00,2025-02-19 15:30:00+00:00,1,10.0
2025-02-19 15:50:00+00:00,2025-02-20 07:00:00+00:00,92,920.0
2025-02-20 07:20:00+00:00,2025-02-20 07:30:00+00:00,2,20.0
2025-02-20 07:50:00+00:00,2025-02-20 07:50:00+00:00,1,10.0
2025-02-20 08:10:00+00:00,2025-02-20 08:30:00+00:00,3,30.0
2025-02-20 08:50:00+00:00,2025-02-20 08:50:00+00:00,1,10.0
2025-02-20 09:10:00+00:00,2025-02-20 09:10:00+00:00,1,10.0
2025-02-20 09:50:00+00:00,2025-02-20 10:00:00+00:00,2,20.0
2025-02-20 13:20:00+00:00,2025-02-20 13:20:00+00:00,1,10.0
2025-02-20 14:40:00+00:00,2025-02-20 14:40:00+00:00,1,10.0
2025-02-20 15:00:00+00:00,2025-02-20 15:10:00+00:00,2,20.0
2025-02-20 15:30:00+00:00,2025-02-21 07:50:00+00:00,99,990.0
2025-02-21 08:10:00+00:00,2025-02-21 08:10:00+00:00,1,10.0
2025-02-21 13:40:00+00:00,2025-02-21 13:40:00+00:00,1,10.0
2025-02-21 14:50:00+00:00,2025-02-21 14:50:00+00:00,1,10.0
2025-02-21 15:10:00+00:00,2025-02-21 15:10:00+00:00,1,10.0
2025-02-21 15:30:00+00:00,2025-02-21 15:30:00+00:00,1,10.0
2025-02-21 15:50:00+00:00,2025-02-21 15:50:00+00:00,1,10.0
2025-02-21 16:10:00+00:00,2025-02-21 16:20:00+00:00,2,20.0
2025-02-21 16:40:00+00:00,2025-02-22 07:30:00+00:00,90,900.0
2025-02-22 07:50:00+00:00,2025-02-22 08:00:00+00:00,2,20.0
2025-02-22 08:30:00+00:00,2025-02-22 08:30:00+00:00,1,10.0
2025-02-22 13:40:00+00:00,2025-02-22 13:50:00+00:00,2,20.0
2025-02-22 14:10:00+00:00,2025-02-22 14:10:00+00:00,1,10.0
2025-02-22 14:50:00+00:00,2025-02-22 14:50:00+00:00,1,10.0
2025-02-22 15:10:00+00:00,2025-02-22 15:40:00+00:00,4,40.0
2025-02-22 16:10:00+00:00,2025-02-23 07:00:00+00:00,90,900.0
2025-02-23 13:00:00+00:00,2025-02-23 13:10:00+00:00,2,20.0
2025-02-23 13:30:00+00:00,2025-02-23 13:40:00+00:00,2,20.0
2025-02-23 14:00:00+00:00,2025-02-23 14:20:00+00:00,3,30.0
2025-02-23 14:40:00+00:00,2025-02-23 15:00:00+00:00,3,30.0
